class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
walking,0.206018135,0.320853561,-0.722914159,0.999467611,0.221244261,0.272550166,-0.686059058,0.999256492,0.236013696,0.270479292,-0.685895741,0.999329448,0.247722432,0.268475235,-0.686434746,0.999339402,0.181688815,0.280069321,-0.654113352,0.999203742,0.173397124,0.282598108,-0.653893948,0.999067128,0.163739756,0.284882128,-0.654128313,0.998786986,0.268294185,0.280413121,-0.424673468,0.999582946,0.156739146,0.30487138,-0.378134638,0.998680234,0.237805992,0.362451524,-0.589874446,0.99940747,0.190465003,0.372705996,-0.57161963,0.999094188,0.400261492,0.486518115,-0.242955834,0.997360587,0.095931754,0.499048173,-0.165889353,0.992969155,0.505520821,0.754483402,-0.077488892,0.917028069,0.036104452,0.77208513,-0.015951369,0.313014925,0.605569303,0.974746406,-0.160714298,0.668953121,-0.034968846,0.97501862,-0.198809773,0.16462414,0.626132965,1.027495146,-0.182758123,0.597539127,-0.065237537,1.046506882,-0.229094535,0.154113546,0.621552169,1.040984035,-0.255599976,0.643135786,-0.044946495,1.043230295,-0.307965726,0.18189016,0.607537329,1.017996073,-0.194031566,0.618686855,-0.027215604,1.017872453,-0.238155216,0.180021122,0.341287643,1.006060839,-0.072747856,0.374214202,0.159480691,1.066184521,0.0758081,0.335326374,0.350730568,1.495458603,-0.143053249,0.102527604,0.170109764,1.504052043,0.18302606,0.057382431,0.348130524,1.888036966,0.209405303,0.025312223,0.170332491,1.887945771,0.464715332,0.020579416,0.355320543,1.949778318,0.225436538,0.05322434,0.168183073,1.949875355,0.480602443,0.050001577,0.313241661,2.021904469,-0.159190759,0.028269952,0.173866332,2.021627903,0.080698036,0.02546631
walking,0.236335844,0.320819587,-0.7621876,0.999506056,0.248811245,0.271774113,-0.735799909,0.999301016,0.262154579,0.269548804,-0.735846698,0.999366999,0.273646533,0.267570317,-0.736314118,0.999374509,0.202749446,0.279686064,-0.738066971,0.999250889,0.187999338,0.282386959,-0.737804055,0.999129117,0.173246771,0.284759521,-0.738116324,0.998873413,0.289276809,0.280319571,-0.453706443,0.999599516,0.166752696,0.305522233,-0.466581345,0.998786747,0.264587581,0.362526566,-0.641521871,0.999458015,0.211865619,0.373114228,-0.645832539,0.999175191,0.416886955,0.486712396,-0.247540161,0.997606874,0.099193312,0.508871913,-0.245329887,0.993632317,0.514152408,0.755232096,-0.036361445,0.910877764,0.033701222,0.793726146,-0.13790217,0.361283928,0.614548445,0.972942293,-0.133567959,0.624156177,-0.040711168,0.998397291,-0.378265381,0.157497868,0.637556911,1.025936604,-0.158782333,0.553037405,-0.06817627,1.071566939,-0.426849902,0.146732345,0.632771194,1.036939144,-0.241381288,0.600872517,-0.046273865,1.061769128,-0.513414145,0.175176769,0.618541121,1.012288213,-0.172253236,0.579065859,-0.029620519,1.036987543,-0.421593249,0.174054995,0.359059989,1.00701344,-0.056066882,0.338002861,0.169368714,1.080543756,0.059021503,0.302628845,0.373698354,1.512310624,-0.052161921,0.092550628,0.179580241,1.527280807,0.16856502,0.051754165,0.373826623,1.905182362,0.379527509,0.022794411,0.182885379,1.912914515,0.489679873,0.018528605,0.377883792,1.966500521,0.399802506,0.047912449,0.181790501,1.973562121,0.507920265,0.045019269,0.340212315,2.040665865,-0.009007165,0.025457913,0.201498941,2.051796436,0.077659458,0.022935748
walking,0.267894804,0.320762008,-0.726448894,0.999530733,0.279526442,0.271016091,-0.714719772,0.999318421,0.292137563,0.268789709,-0.714224458,0.999370456,0.304215789,0.266799986,-0.715011656,0.999381423,0.23631534,0.278829128,-0.693579316,0.999277651,0.217912272,0.281589448,-0.693312287,0.99916631,0.201701492,0.28404054,-0.693570435,0.998939157,0.316262543,0.280299991,-0.402860731,0.999578416,0.168979809,0.304914445,-0.446639866,0.998877645,0.292245686,0.362809509,-0.611683249,0.999498904,0.24364765,0.372767299,-0.609031081,0.999247909,0.426841021,0.487002432,-0.195166469,0.997830451,0.098478809,0.518799901,-0.27427569,0.994245291,0.517743289,0.754336655,0.034166526,0.904415667,0.022698075,0.809988379,-0.201911241,0.409628481,0.616570592,0.962071955,-0.023613689,0.576563835,-0.051929943,1.032211065,-0.425878227,0.151464447,0.636046767,1.015503407,-0.041474722,0.507746696,-0.079447918,1.103170991,-0.476122856,0.139267176,0.634050012,1.02509737,-0.113225542,0.555067062,-0.056490779,1.091026664,-0.558836162,0.167289659,0.621332943,1.001766562,-0.058928549,0.536372185,-0.039609026,1.06857717,-0.467341423,0.16726549,0.374492437,1.008078814,-0.025835678,0.305045873,0.176968977,1.09417069,0.02862196,0.272959858,0.396743864,1.533100009,0.077019021,0.083416812,0.186350003,1.55345726,0.120213434,0.046647932,0.399501413,1.933616638,0.563576341,0.020520991,0.188227564,1.944461107,0.473044157,0.016679579,0.403768718,1.995010972,0.588452518,0.043125525,0.193254098,2.003264904,0.496153206,0.040525675,0.371445477,2.071724892,0.211926058,0.022918208,0.240504146,2.0887146,0.054907531,0.020649776
walking,0.281643629,0.320852548,-0.787338912,0.999538004,0.294786751,0.271014124,-0.761311412,0.999304891,0.307639897,0.268817097,-0.761138022,0.999340951,0.320718944,0.26691103,-0.761705875,0.999350905,0.253341705,0.278112859,-0.775842786,0.999279678,0.235166863,0.280354232,-0.775571167,0.999182165,0.217717558,0.282499939,-0.775792599,0.998980284,0.333377898,0.280787677,-0.446808904,0.999521494,0.17521663,0.304721981,-0.551355302,0.998952448,0.304192126,0.363517851,-0.672126889,0.9995296,0.257825613,0.372454703,-0.692307711,0.999311209,0.431233019,0.487220317,-0.257683039,0.998030305,0.100134946,0.521272004,-0.377578855,0.994802296,0.518297553,0.755601466,-0.011419759,0.899682939,0.012404973,0.817471862,-0.301089913,0.455437183,0.617202222,0.962060273,-0.045079596,0.531401753,-0.069286361,1.058255553,-0.50271976,0.144337073,0.636629283,1.012886643,-0.056815952,0.464710504,-0.098289333,1.131500006,-0.5482108,0.130717888,0.633208394,1.021735191,-0.126863062,0.510370314,-0.074569456,1.123594642,-0.632900536,0.157667533,0.619960964,0.999715805,-0.078876987,0.494420111,-0.056617238,1.10041368,-0.543471694,0.158685952,0.390866756,1.063121438,-0.010379077,0.275871217,0.180782408,1.097061157,0.012781811,0.246614248,0.403751522,1.540156484,0.155776948,0.075293452,0.191268414,1.562617064,0.125193819,0.042099632,0.40558809,1.944694877,0.692832708,0.018480731,0.192390501,1.956040978,0.494337738,0.01501835,0.40978533,2.006846189,0.723418891,0.038820546,0.198695809,2.013482809,0.515211642,0.036487248,0.380005032,2.084439754,0.348007858,0.02063695,0.250635207,2.104407787,0.081183784,0.018595168
walking,0.291153878,0.321398079,-0.800733745,0.999530792,0.30528301,0.271070868,-0.77341187,0.999262989,0.318771958,0.268973023,-0.773333251,0.999283016,0.331411958,0.267242223,-0.773854852,0.99929291,0.26471594,0.278040558,-0.790748537,0.999256849,0.247461006,0.280255675,-0.790475011,0.999171078,0.229324073,0.282466382,-0.790691257,0.998991489,0.343101561,0.281589359,-0.473509252,0.99943465,0.188610464,0.304296374,-0.566240847,0.999007702,0.311761409,0.364783883,-0.687233329,0.999550462,0.267738014,0.37316218,-0.707529724,0.999365211,0.433062553,0.487395227,-0.282343656,0.998206854,0.105857089,0.520305514,-0.40397042,0.995298445,0.519531846,0.758298278,-0.079278938,0.894442797,0.006401318,0.811289966,-0.353707373,0.498149335,0.620044768,0.966699004,-0.13966544,0.491578221,-0.102789268,1.042810917,-0.548346639,0.139005691,0.644021153,1.018253326,-0.156324834,0.426881671,-0.1380665,1.111652732,-0.593920112,0.12357039,0.639702797,1.026289821,-0.226165965,0.471509516,-0.116123997,1.105162024,-0.676663816,0.149866983,0.625287414,1.002959609,-0.174218804,0.4581725,-0.095954284,1.084424615,-0.589347005,0.15216729,0.399388015,1.078460813,-0.002647374,0.249579966,0.184899136,1.101395845,0.004727484,0.222851694,0.411306947,1.54228127,0.198415622,0.068121545,0.194707841,1.567539454,0.136527762,0.038095716,0.42023024,1.949448705,0.744923711,0.016658472,0.216159225,1.958983064,0.501574159,0.013530213,0.424758255,2.011234522,0.77745235,0.034953199,0.215292692,2.013101339,0.536262691,0.032865807,0.398013562,2.088071108,0.401038975,0.018593648,0.274929702,2.106413126,0.107402705,0.01675258
walking,0.295945704,0.321219027,-0.76515764,0.999545217,0.309686571,0.270782769,-0.759848118,0.999272764,0.322981626,0.268963963,-0.760295689,0.999280274,0.335263729,0.267383039,-0.760821521,0.999288261,0.27011627,0.275777966,-0.746727765,0.999285817,0.252805948,0.277647197,-0.746467829,0.999211788,0.234364703,0.27984181,-0.746688128,0.999053121,0.346399605,0.28287378,-0.441027105,0.999405026,0.194157824,0.303709477,-0.528490186,0.999085486,0.314867437,0.364888847,-0.676604927,0.999577761,0.271702528,0.372919679,-0.668033898,0.999420524,0.432246685,0.489610732,-0.23520866,0.99836272,0.098606639,0.527051568,-0.38133502,0.995751798,0.51531899,0.759458125,0.012043451,0.882895887,0.00127605,0.815128982,-0.336956382,0.536747515,0.612532616,0.961764932,0.004029915,0.452233195,-0.100195393,1.049958825,-0.530890107,0.135930538,0.633291841,1.007851958,0.001021203,0.391320854,-0.133789703,1.117428899,-0.57517755,0.118780613,0.630515456,1.020392179,-0.063498005,0.434348345,-0.110062227,1.109511614,-0.65254271,0.144932225,0.617532611,0.994836807,-0.027786875,0.422899961,-0.090081692,1.088979125,-0.569274187,0.148260191,0.402890116,1.088289976,0.00385794,0.225697234,0.18597433,1.111274719,-0.001866025,0.201372489,0.41647625,1.545924306,0.176236972,0.061647855,0.201919794,1.57548368,0.099254124,0.034464147,0.431886733,1.954682469,0.689054608,0.01501577,0.236061051,1.964746714,0.463806301,0.012188013,0.436193943,2.016784906,0.717597067,0.031472266,0.233139157,2.018611193,0.491164535,0.029599302,0.416865349,2.090852499,0.354823768,0.016756734,0.290104777,2.10734868,0.052442711,0.015093051
walking,0.292366296,0.3216739,-0.752671659,0.999535024,0.305156857,0.271081507,-0.735642552,0.999236226,0.317474127,0.269593865,-0.735775411,0.999229908,0.329728186,0.268445283,-0.73631525,0.999235868,0.266587436,0.27576533,-0.729369283,0.999274969,0.249712661,0.277615368,-0.729126453,0.99921447,0.232402056,0.279810399,-0.729351878,0.99907428,0.342115909,0.285529584,-0.417251289,0.999317884,0.194465011,0.303467155,-0.508450806,0.999135554,0.311518073,0.36590448,-0.65683502,0.99958843,0.268758237,0.373338699,-0.651832759,0.999462962,0.429971993,0.491646677,-0.215650246,0.998495758,0.09445294,0.529865086,-0.369355232,0.996146858,0.511298537,0.760417163,0.000615696,0.870044708,-0.001734358,0.812221527,-0.324094921,0.565823436,0.605499387,0.965238273,-0.042376079,0.416083962,-0.08244206,1.073981643,-0.509548068,0.127919972,0.626111567,1.01635766,-0.054804228,0.358785391,-0.110687256,1.148239493,-0.554502964,0.110893644,0.622695446,1.026824355,-0.119839847,0.400143415,-0.085176818,1.143806577,-0.62911427,0.135771617,0.607957721,1.000420332,-0.075086981,0.390103191,-0.06769032,1.120069146,-0.546424568,0.139527813,0.400657892,1.097201228,0.003839484,0.204064116,0.183573022,1.120637417,-0.001821328,0.181922361,0.413123786,1.556452513,0.169489533,0.055764318,0.202809066,1.58725667,0.100382403,0.031181831,0.426290125,1.968891621,0.687428832,0.013538307,0.235407084,1.982208371,0.463227898,0.010982916,0.431105226,2.031767607,0.717222631,0.028338961,0.232622787,2.037861347,0.488762289,0.026665933,0.410540164,2.104386806,0.355083019,0.015105964,0.284591824,2.124110937,0.051107954,0.01360245
walking,0.289366543,0.321659446,-0.986738026,0.999550581,0.300645441,0.270898908,-0.944781184,0.999248803,0.312623411,0.269484967,-0.944701493,0.999245286,0.324664921,0.26835978,-0.945139527,0.999240398,0.262288868,0.275385559,-0.973103821,0.999292314,0.245538503,0.277237892,-0.972923875,0.999245644,0.22918947,0.279562116,-0.973141193,0.999108076,0.339241594,0.28552407,-0.597422421,0.999314308,0.191654772,0.303406924,-0.726889014,0.999197423,0.309390575,0.366118729,-0.851775467,0.99961096,0.266343087,0.373893291,-0.886096656,0.999505758,0.428257555,0.491828084,-0.231299952,0.998625696,0.08225999,0.542584717,-0.552287161,0.996494234,0.506707549,0.761087418,0.031777967,0.850090981,-0.054014973,0.852754891,-0.514324307,0.58985579,0.595279694,0.967278779,0.049195498,0.382119685,-0.077073336,1.105874538,-0.708455443,0.118639603,0.615673125,1.021431565,0.054085694,0.328469723,-0.098924451,1.184262753,-0.758596957,0.102123439,0.610046566,1.030779719,-0.015463203,0.368174613,-0.072817422,1.184544921,-0.840642333,0.125329316,0.595534682,1.003611088,0.01748402,0.359094501,-0.05859784,1.15798068,-0.747127116,0.129260868,0.391717136,1.050605416,0.0284224,0.184606984,0.179984286,1.132188678,-0.026417624,0.164206922,0.419849813,1.567615271,0.278842628,0.050365135,0.207722187,1.606357813,0.114717424,0.028176757,0.442319721,1.981786847,0.924549401,0.012199649,0.248381346,2.004594564,0.642775059,0.00989198,0.445640981,2.051034451,0.963843524,0.025513137,0.240867659,2.066763401,0.679509103,0.024014762,0.445864826,2.11199832,0.56212461,0.013616762,0.321765363,2.139590025,0.18554908,0.012256277
walking,0.286123753,0.32151407,-0.877835929,0.999556661,0.300198734,0.270525903,-0.811265588,0.999245226,0.310653538,0.269269913,-0.811012149,0.999230623,0.319926471,0.268257439,-0.811538041,0.999230266,0.262104452,0.274216771,-0.936658204,0.999304354,0.242843553,0.275668919,-0.936914921,0.999264657,0.225437358,0.277403712,-0.936754227,0.999142408,0.326230139,0.285371035,-0.48697114,0.999277592,0.184794456,0.302033633,-0.596541286,0.999247968,0.307319164,0.366097838,-0.737184167,0.999627888,0.26323992,0.373617142,-0.824575245,0.999544263,0.415815264,0.491251945,-0.228587344,0.99872601,0.068275884,0.551581264,-0.442161858,0.996803999,0.488047749,0.761915267,0.035242014,0.830970407,-0.018544368,0.862212121,-0.381796986,0.600842834,0.579798698,0.967909932,0.045541175,0.35230884,-0.070278093,1.154687881,-0.539436519,0.111369096,0.612164855,1.034973025,0.037414797,0.302816063,-0.074061073,1.239601731,-0.583669484,0.095839582,0.603195012,1.037167907,-0.021805538,0.341359437,-0.032649107,1.234821916,-0.654826939,0.117960341,0.586811543,1.004876256,0.016832234,0.333327174,-0.021687219,1.203645945,-0.573830962,0.122199595,0.377991557,1.036626577,0.019793976,0.16673477,0.168378919,1.135429263,-0.017833162,0.148167089,0.415555,1.567444921,0.190951541,0.045440774,0.205602527,1.607689142,0.098900273,0.025430696,0.432696521,1.985566735,0.732423067,0.010987812,0.245281026,2.004998207,0.511765122,0.008907338,0.438078165,2.054147959,0.764313281,0.022966832,0.239739031,2.06652379,0.542180657,0.02162103,0.433694184,2.115750074,0.414987504,0.012270191,0.308385253,2.138150692,0.096243195,0.011040404
walking,0.281813651,0.321501255,-0.864632428,0.999546111,0.292815953,0.270568043,-0.81476748,0.999216676,0.301654339,0.269418269,-0.81473428,0.999204755,0.309335798,0.268536448,-0.815252304,0.99919045,0.255991399,0.273755997,-0.860131085,0.999289155,0.235522777,0.274753153,-0.859994888,0.999268591,0.217534974,0.275682628,-0.860199273,0.999147177,0.311774641,0.285341799,-0.486694515,0.999224007,0.174977168,0.299752146,-0.607493222,0.999278784,0.296445131,0.366110504,-0.732481837,0.999634624,0.251735747,0.373340964,-0.776569247,0.99957037,0.396052986,0.489524424,-0.202867553,0.998819888,0.056450926,0.55177319,-0.445115179,0.997079492,0.46619463,0.760633528,0.143815264,0.82094264,-0.028011477,0.860451579,-0.381663352,0.61791718,0.543934524,0.968554437,0.155030027,0.327401698,-0.066550717,1.155324101,-0.585172117,0.106474951,0.573144674,1.043140173,0.156583905,0.280132771,-0.080177665,1.237113476,-0.638642669,0.090838455,0.560814738,1.040302873,0.089474238,0.318191975,-0.047977258,1.237967849,-0.726326108,0.112399735,0.546729803,1.005905986,0.124842666,0.31027323,-0.035581417,1.207739472,-0.625090241,0.116328336,0.365349472,1.033996582,0.024754163,0.150798231,0.15859212,1.138280272,-0.022548676,0.133779809,0.406361192,1.580838323,0.147968337,0.041180715,0.198681489,1.614173174,0.06219833,0.02305902,0.431524426,1.997785449,0.679548025,0.009917572,0.233115748,2.020867109,0.447077125,0.008031546,0.432091564,2.067340136,0.708754182,0.020684406,0.218281344,2.087647915,0.470545828,0.019490398,0.423358351,2.122071743,0.337419629,0.011082064,0.299112409,2.147123814,-0.005367958,0.009962553
walking,0.264918476,0.321228653,-0.749610543,0.999469995,0.271719396,0.270459712,-0.701650739,0.999074042,0.280144155,0.269379228,-0.701661944,0.999051929,0.288399994,0.268534362,-0.70219326,0.999053478,0.235205412,0.273434609,-0.743463576,0.999184668,0.21629861,0.274418622,-0.743377388,0.999180853,0.198197126,0.27537483,-0.743625045,0.99906677,0.28994441,0.285305411,-0.385856569,0.999039412,0.159540951,0.299692601,-0.550931394,0.999250889,0.277914375,0.36608839,-0.622536659,0.999615073,0.232010171,0.373263866,-0.672195911,0.999579072,0.374520868,0.488719314,-0.119858883,0.998868465,0.050628096,0.55080229,-0.396780342,0.997265697,0.443976492,0.754672587,0.202913687,0.808824778,-0.026106238,0.871204972,-0.323676795,0.623623252,0.515092492,0.969763994,0.207401827,0.305460095,-0.000379453,1.137190461,-0.510959208,0.100149505,0.54116112,1.043230772,0.197491676,0.261313766,0.000186683,1.222012758,-0.559055448,0.085741945,0.523380876,1.041228414,0.1323466,0.298408121,0.033612292,1.21729517,-0.638614893,0.106102891,0.50875628,1.007349491,0.178076074,0.290692091,0.04020483,1.186454058,-0.549150109,0.10985335,0.355526716,1.029547572,0.040509008,0.136932015,0.156809807,1.134706378,-0.038607068,0.121057272,0.399346381,1.573264599,0.142010644,0.037350684,0.196476996,1.607059598,0.023430066,0.020989973,0.426668018,1.993078947,0.648745477,0.00895601,0.230009556,2.017365217,0.354182869,0.007248706,0.421598971,2.062821865,0.677541614,0.018634537,0.213831991,2.084995747,0.372172534,0.01758036,0.424099386,2.113690138,0.312179804,0.010019544,0.299439073,2.139823914,-0.07674329,0.008998899
walking,0.249725312,0.321076453,-1.05921638,0.999144971,0.256942689,0.27045545,-1.019261718,0.998495817,0.266004205,0.269411415,-1.019327402,0.998444796,0.274651408,0.268674821,-1.019881964,0.998386681,0.220691055,0.2730425,-1.05649972,0.99873203,0.202879995,0.273860991,-1.05644536,0.998831213,0.18584618,0.274585843,-1.056804419,0.998674214,0.278062761,0.285325259,-0.675226808,0.998434305,0.147766143,0.299152553,-0.838031948,0.999118209,0.262960255,0.366024971,-0.919897735,0.999484003,0.218807027,0.372661084,-0.966456711,0.99951303,0.357089788,0.485969424,-0.311745375,0.998813212,0.035031047,0.549382091,-0.645417392,0.997254968,0.424728215,0.746998131,0.129273817,0.802434921,-0.065178521,0.864352107,-0.599501312,0.642287374,0.482160181,0.95976764,0.249177247,0.312968194,-0.048904661,1.127177954,-0.780614495,0.100376919,0.508745492,1.031600952,0.270881832,0.265908062,-0.055615831,1.212368488,-0.834733963,0.086125366,0.491438538,1.034862638,0.201258928,0.305746704,-0.024613421,1.207418084,-0.927966118,0.107661024,0.473179102,1.001985073,0.22335121,0.299511075,-0.015464677,1.177338362,-0.821914375,0.11279846,0.327554733,1.019128442,0.049602248,0.124883063,0.127177924,1.124956131,-0.048115924,0.109667927,0.359930605,1.565439939,0.193385184,0.033972442,0.163322717,1.597388387,0.053089749,0.019092582,0.378854692,1.981095791,0.73554033,0.008087125,0.187583089,2.00131011,0.387762129,0.006538808,0.375188649,2.048946857,0.764018178,0.01678215,0.173664629,2.06653142,0.396399647,0.015853763,0.394676507,2.103022099,0.379719079,0.009056424,0.258951843,2.126768827,-0.00115633,0.008131877
walking,0.237054139,0.320765704,-0.940536857,0.999122202,0.242120713,0.27044493,-0.900825143,0.998457909,0.250982463,0.269417286,-0.9008376,0.998397112,0.260042727,0.268703938,-0.901291847,0.998345256,0.207744926,0.272880137,-0.932078719,0.998716533,0.190649956,0.273747981,-0.931943595,0.998827815,0.173994273,0.274535239,-0.932238579,0.998682022,0.264540523,0.285394937,-0.586940408,0.998380005,0.136463732,0.299486041,-0.719558656,0.9991436,0.250612199,0.365816146,-0.813270211,0.999482691,0.208483964,0.372594535,-0.852462113,0.999529421,0.34705618,0.485035151,-0.273758471,0.99884367,0.030669605,0.55022645,-0.552706599,0.99740386,0.410903603,0.746734202,0.186880514,0.798806846,-0.067728601,0.870847702,-0.500969291,0.664428234,0.462976277,0.961467385,0.313088536,0.313347667,-0.041862331,1.137704134,-0.676559091,0.102918826,0.488426059,1.031322241,0.327631325,0.264587164,-0.03782808,1.230322599,-0.729166925,0.08810959,0.468330204,1.035806894,0.262875646,0.305406988,-0.004266418,1.220273495,-0.810071945,0.110257812,0.449899733,1.002790332,0.288269579,0.300276965,0.001736143,1.187226057,-0.712252498,0.116364308,0.3213287,1.017049432,0.044571366,0.114041902,0.12221422,1.122784138,-0.042799424,0.099533103,0.354602247,1.563432217,0.167635635,0.030756701,0.159083471,1.595443845,0.030942783,0.017304467,0.371241778,1.982837439,0.697001755,0.007294857,0.183798984,2.00250411,0.38401556,0.005894274,0.368655682,2.049186468,0.730023742,0.01511211,0.170915976,2.066443443,0.403357357,0.014287925,0.391598195,2.104906797,0.369005024,0.008178247,0.256819397,2.126698494,-0.057717871,0.007341405
walking,0.228313833,0.320732594,-0.818092942,0.99910301,0.232950717,0.270566285,-0.781637132,0.998406768,0.241729826,0.269720048,-0.781684577,0.998347819,0.250540197,0.269201219,-0.782070994,0.998298764,0.199960321,0.272750229,-0.824682057,0.998682499,0.183315679,0.273474395,-0.824717164,0.99880451,0.16753155,0.274249375,-0.82498008,0.998657942,0.255088896,0.285437852,-0.491023958,0.998312593,0.12869814,0.299394161,-0.669811368,0.99914813,0.241541103,0.3657915,-0.698612452,0.999483526,0.20216985,0.372515827,-0.754797697,0.999546349,0.337763608,0.476617754,-0.202397227,0.998901784,0.025168017,0.552184761,-0.491423696,0.997534752,0.397072375,0.743499219,0.159406811,0.797672629,-0.051203735,0.884509444,-0.42763719,0.681381404,0.451004326,0.96243453,0.196109146,0.332206011,0.021732926,1.148622513,-0.586219192,0.106614836,0.477228343,1.030465722,0.189510971,0.280522972,0.032245032,1.244769931,-0.638771713,0.091726832,0.45486474,1.036561608,0.125115663,0.323195815,0.066007927,1.230418921,-0.689780116,0.114695758,0.438054413,1.003396153,0.169006199,0.317536414,0.068192497,1.194038033,-0.602566063,0.121383242,0.322229862,1.013723373,0.048493769,0.105289593,0.12975727,1.122260809,-0.046708129,0.090925924,0.357287019,1.559973478,0.133522123,0.028058361,0.164889544,1.591537952,-0.018993666,0.015842589,0.373894125,1.978433371,0.542411268,0.006598396,0.190019935,1.997653484,0.245188206,0.005331214,0.371443093,2.044238567,0.561178386,0.013621775,0.178946882,2.062381506,0.255772442,0.012907268,0.395614743,2.102618456,0.242843062,0.007430474,0.260224134,2.121614218,-0.165707022,0.00666296
walking,0.222000048,0.319036752,-0.782679915,0.999113262,0.225964665,0.269938201,-0.747283578,0.998415709,0.23452051,0.268964916,-0.747308254,0.998355269,0.242715076,0.268314481,-0.747738957,0.998310387,0.193028092,0.272348702,-0.783756375,0.998704314,0.175827324,0.273190379,-0.783666253,0.998829901,0.159252733,0.274152815,-0.78389895,0.998691142,0.245914549,0.284314215,-0.46030277,0.998318911,0.119761392,0.29938063,-0.639859498,0.999182522,0.236241728,0.364072233,-0.665460706,0.999497592,0.197529852,0.371583343,-0.712195456,0.999570191,0.329901218,0.460835457,-0.185540408,0.998966753,0.024278525,0.554742634,-0.471507847,0.997696579,0.387760967,0.728963315,0.189956114,0.79438293,-0.052980997,0.888319671,-0.400430143,0.699382246,0.441780955,0.953781366,0.280995071,0.343034416,0.012099587,1.167808175,-0.560528576,0.111314327,0.468085051,1.018386602,0.282710284,0.289481729,0.011928592,1.26548779,-0.607472241,0.095813386,0.446668565,1.023329854,0.221904203,0.33369574,0.041494753,1.254660368,-0.663465083,0.119825073,0.430987209,0.993701577,0.257275522,0.327370197,0.048137225,1.217642665,-0.578627229,0.127515852,0.326474249,1.007299304,0.050290477,0.097560242,0.135230616,1.118967652,-0.048514135,0.08328712,0.358715713,1.548482299,0.13300702,0.025662331,0.167666122,1.589974523,-0.010667829,0.014566064,0.380439907,1.972162962,0.537272334,0.005975218,0.200825289,1.993919849,0.252185553,0.004823414,0.374154449,2.040491104,0.556227744,0.012280889,0.185367197,2.058937788,0.264108539,0.01166497,0.417616785,2.089919806,0.23925069,0.006758919,0.285799056,2.11757493,-0.152084738,0.006044139
walking,0.216367602,0.311809182,-0.688482165,0.99917382,0.223016262,0.265477717,-0.6606583,0.998520017,0.232310057,0.265226245,-0.660508513,0.998463273,0.241875961,0.265089542,-0.660846293,0.998416901,0.189368159,0.266463578,-0.685454071,0.998797536,0.17321077,0.267133117,-0.685204387,0.998917818,0.156364053,0.268185735,-0.685345232,0.998790681,0.249056101,0.282053471,-0.416672558,0.998428226,0.11988312,0.294691592,-0.535157263,0.999250472,0.232516333,0.358237267,-0.590770423,0.999533832,0.19343394,0.361970693,-0.622112811,0.99960649,0.329488426,0.454231203,-0.196514219,0.999042511,0.027242232,0.553968668,-0.420299292,0.997891784,0.381007731,0.711984873,0.155373752,0.790168524,-0.059694052,0.883630455,-0.392637551,0.720978618,0.433941782,0.943875253,0.290386081,0.353436559,-0.026236001,1.163852215,-0.523596168,0.120869033,0.457077324,1.003311157,0.295822054,0.298415422,-0.040572874,1.260281682,-0.563053191,0.103492208,0.438392162,1.010185122,0.243382007,0.344219774,-0.00083536,1.250135541,-0.623764694,0.129509434,0.424437761,0.982912362,0.270476907,0.338280022,0.012190356,1.213780999,-0.548539817,0.140082344,0.329834133,0.996440828,0.043702628,0.091870435,0.136068732,1.101424932,-0.04188263,0.077535763,0.364308953,1.518559337,0.117790081,0.02350275,0.180087537,1.572963953,-0.015661838,0.013330541,0.395672977,1.942544699,0.460942835,0.005412021,0.218187168,1.977638245,0.185153127,0.004355451,0.392468959,2.006361961,0.475324571,0.011083044,0.207876235,2.040862799,0.19317092,0.010528893,0.424629986,2.072078466,0.18199344,0.006132443,0.289455891,2.102416039,-0.201084852,0.00546269
